User,Tweets,Link to Tweet,Date/Time
@POTUS,RT @FLGovScott: Floridians- See important #HurricaneIrma contact info below or find your county’s emergency management info here:… https://t.co/9kP5rWqPj6,http://twitter.com/POTUS/status/905896990751514625,"September 07, 2017 at 04:54PM"
@POTUS,RT @realDonaldTrump: I encourage EVERYONE in the path of #HurricaneIrma to heed the advice and orders of local &amp; state officials! https://t.co/AQmawTpZs0,http://twitter.com/POTUS/status/905958548928163842,"September 07, 2017 at 08:58PM"
@POTUS,"RT @realDonaldTrump: A message to my fellow Americans🇺🇸#IrmaHurricane2017
🎥https://t.co/jyg6AlyAAb
🎥https://t.co/iPujtHzejr https://t.co/HCQ9kmKc4E",http://twitter.com/POTUS/status/906171137457094656,"September 08, 2017 at 11:03AM"
@POTUS,"RT @PressSec: Listen to local officials. Stay safe and well-prepared. Follow @FEMA, get info at https://t.co/pxFgGIX7z9 #IrmaHurricane2017",http://twitter.com/POTUS/status/906319876310134784,"September 08, 2017 at 08:54PM"
@POTUS,RT @FLOTUS: If you are in or near projected path of #HurricaneIrma please listen to local law enforcement in the area. Stay safe!!!,http://twitter.com/POTUS/status/906319941049176065,"September 08, 2017 at 08:54PM"
@POTUS,RT @VP: .@POTUS &amp; I continue to monitor #HurricaneIrma updates. Visit https://t.co/2H22XpTtPj  for info &amp; listen to advice… https://t.co/R0QQ8HhU5V,http://twitter.com/POTUS/status/906319951895678976,"September 08, 2017 at 08:54PM"
@POTUS,"RT @Scavino45: This afternoon- @POTUS @realDonaldTrump &amp; #COSKelly receive a #HurricaneIrma2017 briefing from @TomBossert45, @FEMA… https://t.co/q0HkOiAvDZ",http://twitter.com/POTUS/status/906320128870174720,"September 08, 2017 at 08:55PM"
@POTUS,RT @IvankaTrump: Thoughts &amp; prayers to those in the path of #HurricaneIrma. Go to https://t.co/3ibCozS278 for safety tips &amp; follow @fema to stay informed!,http://twitter.com/POTUS/status/906320171211640832,"September 08, 2017 at 08:55PM"
@POTUS,RT @WhiteHouse: Heed the advice of local officials. Go to https://t.co/fzFdQ3opgt for resources &amp; follow @FEMA to stay informed. https://t.co/eUY00ZE1BJ,http://twitter.com/POTUS/status/906320224496046084,"September 08, 2017 at 08:55PM"
@POTUS,"RT @realDonaldTrump: FLORIDA- 
Visit https://t.co/pdBaD9t8SK to find shelters, road closures, &amp; evacuation routes. Helpful Twitter list:… https://t.co/SdWHXtLHXl",http://twitter.com/POTUS/status/906547187294900225,"September 09, 2017 at 11:57AM"
@POTUS,"RT @VP: In this week's address, @POTUS discusses #HurricaneIrma: ""Nothing is more important than the safety and security of… https://t.co/zFlQBqWGIO",http://twitter.com/POTUS/status/906564153288138754,"September 09, 2017 at 01:05PM"
@POTUS,"RT @realDonaldTrump: This is a storm of enormous destructive power, and I ask everyone in the storm’s path to heed ALL instructions from… https://t.co/TLHT1tghI8",http://twitter.com/POTUS/status/906635312331464704,"September 09, 2017 at 05:47PM"
@POTUS,"RT @realDonaldTrump: Heed the advice of @FLGovScott!

""If you're in an evacuation zone, you need to get to a shelter...there's not many… https://t.co/5cWRJEmysB",http://twitter.com/POTUS/status/906672225998307330,"September 09, 2017 at 08:14PM"
@POTUS,"RT @SecretarySonny: Serious @Cabinet meeting today, called by @POTUS at Camp David. Reports on #Irma's track, potential impact, fed &amp; s… https://t.co/4HE00AGRhF",http://twitter.com/POTUS/status/906672750173016065,"September 09, 2017 at 08:16PM"
@POTUS,"RT @realDonaldTrump: The U.S. Coast Guard, FEMA and all Federal and State brave people are ready. Here comes Irma. God bless everyone!",http://twitter.com/POTUS/status/906722792766410757,"September 09, 2017 at 11:35PM"
@POTUS,RT @NYPDnews: Many supported NYers when Sandy hit. Now our NY Task Force-1 can be there to help others during Harvey &amp;… https://t.co/PNemFBeWCO,http://twitter.com/POTUS/status/906895010766970885,"September 10, 2017 at 10:59AM"
@POTUS,RT @TravelGov: Continue to notify us of US citizens overseas impacted by #HurricaneIrma &amp; #HurricaneJose. https://t.co/EuIpTB144z https://t.co/7qnsRKclte,http://twitter.com/POTUS/status/906895035551174656,"September 10, 2017 at 11:00AM"
@POTUS,RT @Scavino45: Hurricane force winds hit Florida Keys. 390 shelters have been opened in Florida. Shelters near you➡️… https://t.co/0AyCncY3tK,http://twitter.com/POTUS/status/906895053787996160,"September 10, 2017 at 11:00AM"
@POTUS,"RT @VP: This Sunday morning please keep those impacted by #Irma in your hearts &amp; prayers. @POTUS, our team, &amp; the American… https://t.co/fzfHHza1AS",http://twitter.com/POTUS/status/906895366133620736,"September 10, 2017 at 11:01AM"
@POTUS,"RT @Scavino45: President @realDonaldTrump, @FLOTUS, @VP, @SecondLady &amp; @Cabinet receiving #Irma briefing via @FEMA, @DHSgov teleco… https://t.co/rcrehv6XwA",http://twitter.com/POTUS/status/906952553069506562,"September 10, 2017 at 02:48PM"
@POTUS,"RT @FLOTUS: Today's video conference #HurricaneIrma briefing by @Fema at Camp David.  
Thank you to 1st responders! Stay safe! https://t.co/jLF6vSvgDO",http://twitter.com/POTUS/status/906952787325571072,"September 10, 2017 at 02:49PM"
@POTUS,RT @IvankaTrump: Sending love and prayers to our brothers and sisters in #Florida. #HurricaneIrma,http://twitter.com/POTUS/status/906952828110983171,"September 10, 2017 at 02:49PM"
@POTUS,RT @VP: Those who sustained losses can begin applying for assistance by registering online at https://t.co/SFKfGOMaCI or by… https://t.co/4gLnSt1WDt,http://twitter.com/POTUS/status/907031750471188482,"September 10, 2017 at 08:03PM"
@POTUS,RT @realDonaldTrump: #NeverForget https://t.co/rmQ1a5bDon,http://twitter.com/POTUS/status/907312297269481473,"September 11, 2017 at 02:38PM"
@POTUS,RT @realDonaldTrump: May God Forever Bless the United States of America. #NeverForget911 https://t.co/erycJgj23r,http://twitter.com/POTUS/status/907312303263100928,"September 11, 2017 at 02:38PM"
@POTUS,RT @VP: .@POTUS asked Karen &amp; me to be in Shanksville today to pay a debt of honor to the heroes of Flight 93 &amp; their famil… https://t.co/lcaXu6cJk4,http://twitter.com/POTUS/status/907375029289144322,"September 11, 2017 at 06:47PM"
@POTUS,"RT @SecondLady: Traveled to Stoystown, PA to pay a debt of honor &amp; gratitude to the courageous men &amp; women on Flight 93. I will alw… https://t.co/L2gHEIh1lD",http://twitter.com/POTUS/status/907375052076789760,"September 11, 2017 at 06:47PM"
@POTUS,RT @realDonaldTrump: It was a great honor to welcome Prime Minister Najib Abdul Razak of Malaysia and his distinguished delegation to th… https://t.co/xihOApAZPf,http://twitter.com/POTUS/status/907699121657716739,"September 12, 2017 at 04:15PM"
@POTUS,RT @realDonaldTrump: No deal was made last night on DACA. Massive border security would have to be agreed to in exchange for consent. Would be subject to vote.,http://twitter.com/POTUS/status/908283118741749760,"September 14, 2017 at 06:55AM"
@POTUS,"RT @realDonaldTrump: The WALL, which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built.",http://twitter.com/POTUS/status/908283124039262209,"September 14, 2017 at 06:55AM"
@POTUS,"RT @realDonaldTrump: Does anybody really want to throw out good, educated and accomplished young people who have jobs, some serving in the military? Really!.....",http://twitter.com/POTUS/status/908283149804818432,"September 14, 2017 at 06:55AM"
@POTUS,RT @realDonaldTrump: ...They have been in our country for many years through no fault of their own - brought in by parents at young age. Plus BIG border security,http://twitter.com/POTUS/status/908283157123923969,"September 14, 2017 at 06:55AM"
@POTUS,"RT @VP: As @POTUS has said, we are with you today, tomorrow, and we will be with you until Florida rebuilds bigger and bett… https://t.co/EILicNUmC7",http://twitter.com/POTUS/status/908432916971212800,"September 14, 2017 at 04:50PM"
@POTUS,RT @SecretaryPerry: Arrived Florida with @POTUS Greeted by my good friend @marcorubio. Committed to helping FL in its #IrmaRecovery https://t.co/aloJqEmSh0,http://twitter.com/POTUS/status/908432964643692544,"September 14, 2017 at 04:51PM"
@POTUS,"RT @VP: Spoke in Naples w/ those impacted by Irma &amp; volunteers &amp; thanked all helping. As @POTUS has said, there is still ""m… https://t.co/FUZnw7jfGQ",http://twitter.com/POTUS/status/908433025901432832,"September 14, 2017 at 04:51PM"
@POTUS,"RT @Scavino45: .@POTUS @realDonaldTrump, @FLOTUS Melania, @VP Pence, @FLGovScott, &amp; Sen @MarcoRubio thanking first respondes in FL… https://t.co/m7Ak7v3bf8",http://twitter.com/POTUS/status/908433043337154562,"September 14, 2017 at 04:51PM"
@POTUS,"RT @FLOTUS: Before touching down in Naples, air tour of hurricane damage. There is much work to be done, but America is with yo… https://t.co/AkwmjP9zpr",http://twitter.com/POTUS/status/908433101243731968,"September 14, 2017 at 04:51PM"
@POTUS,RT @FLGovScott: Thank you @POTUS &amp; @VP for coming to FL to see the damage following #HurricaneIrma. @FLAnnScott https://t.co/6exjcWOMty,http://twitter.com/POTUS/status/908433296513695744,"September 14, 2017 at 04:52PM"
@POTUS,"RT @SecretaryPerry: Pitching in to help with @FLGovScott &amp; his wife at Cal-Am properties in Naples, FL. #IrmaRecovery https://t.co/gmYnC3Rvqx",http://twitter.com/POTUS/status/908433416541974528,"September 14, 2017 at 04:52PM"
@POTUS,"RT @realDonaldTrump: WE ARE WITH YOU FLORIDA!

Emergency Information 
1-800-342-3557
https://t.co/zbWkR5VmDp

Volunteer 
1-800-FL-HELP-1… https://t.co/qZ35AmeR6g",http://twitter.com/POTUS/status/908442095962263553,"September 14, 2017 at 05:27PM"
@POTUS,"RT @VP: .@POTUS made it clear today: ""We are with you Florida. And we will be with you until Florida rebuilds bigger &amp; bett… https://t.co/ayPhiHj9LM",http://twitter.com/POTUS/status/908458879989817350,"September 14, 2017 at 06:34PM"
@POTUS,"RT @realDonaldTrump: FLORIDA-
Just like TX, WE are w/you today, we are w/you tomorrow, &amp; we will be w/you EVERY SINGLE DAY AFTER, to RES… https://t.co/bxPbokP66A",http://twitter.com/POTUS/status/908496371279450113,"September 14, 2017 at 09:03PM"
@POTUS,"RT @Scavino45: .@VP Pence joined @POTUS @realDonaldTrump, @FLOTUS, @FLGovScott, @MarcoRubio, @SecretaryPerry, @FEMA_Brock, and tea… https://t.co/S6m3Bvpael",http://twitter.com/POTUS/status/908551025505660928,"September 15, 2017 at 12:40AM"
@POTUS,RT @Scavino45: .@POTUS @realDonaldTrump recognizes @insideFPL CEO Eric Silagy and the crews working around the clock to restore po… https://t.co/vkbBOdfeht,http://twitter.com/POTUS/status/908551593632526336,"September 15, 2017 at 12:42AM"
@POTUS,RT @FLOTUS: Thank you @WhiteHouseHstry for all you do to help preserve the people's house. @potus &amp; I are honored to call @whitehouse home.,http://twitter.com/POTUS/status/908551889536479234,"September 15, 2017 at 12:43AM"
@POTUS,"RT @VP: On the way to Florida &amp; will meet up with @POTUS, @FLOTUS, @FLGovScott, @SenBillNelson, &amp; @marcorubio. Our message… https://t.co/YQOKTlOhnV",http://twitter.com/POTUS/status/908552139701575681,"September 15, 2017 at 12:44AM"
@POTUS,"RT @VP: I join @POTUS in applauding @LindseyGrahamSC, @BillCassidy, @SenDeanHeller &amp; @SenRonJohnson for their work to repeal &amp; replace Obamacare",http://twitter.com/POTUS/status/908552183498469377,"September 15, 2017 at 12:44AM"
@POTUS,RT @FLOTUS: Taking off to #Florida w/ @Potus to meet with @FEMA and people affected by #HurricaneIrma. https://t.co/qvdm4jIRSC,http://twitter.com/POTUS/status/908552291644448768,"September 15, 2017 at 12:45AM"
@POTUS,"Keep up up the GREAT work, and THANK YOU! https://t.co/HhLcp3L6dX",http://twitter.com/POTUS/status/908552563083034624,"September 15, 2017 at 12:46AM"
@POTUS,"RT @SecretaryPerry: Proud of @ENERGY &amp; the more than 60,000 utility personnel from all over our great nation working on #IrmaRecovery e… https://t.co/F9hBl5hIPu",http://twitter.com/POTUS/status/908552675167395841,"September 15, 2017 at 12:46AM"
@POTUS,RT @realDonaldTrump: WEEKLY ADDRESS🇺🇸 https://t.co/MsaLA9POAt,http://twitter.com/POTUS/status/908724559230140417,"September 15, 2017 at 12:09PM"
@POTUS,"RT @Scavino45: After writting @POTUS @realDonaldTrump, 11yr old Frank came to the @WhiteHouse with his with father to mow the lawn… https://t.co/Gl50ZN8F3D",http://twitter.com/POTUS/status/908734678831648772,"September 15, 2017 at 12:50PM"
@POTUS,RT @PressSec: Frank is hard at work in the Rose Garden and doing a great job! https://t.co/u4f2DtLvu6,http://twitter.com/POTUS/status/908734746737434625,"September 15, 2017 at 12:50PM"
@POTUS,"RT @realDonaldTrump: Frank “FX” Giaccio-
On behalf of @FLOTUS Melania &amp; myself, THANK YOU for doing a GREAT job this morning!… https://t.co/QAvTAZrI3d",http://twitter.com/POTUS/status/908734800126758912,"September 15, 2017 at 12:50PM"
@POTUS,RT @Scavino45: Ambassador @NikkiHaley and National Security Advisor Lt. Gen. McMaster comment on #NorthKorea at @WhiteHouse press… https://t.co/qnWMzO5nG5,http://twitter.com/POTUS/status/908760681725530119,"September 15, 2017 at 02:33PM"
@POTUS,"RT @VP: Under @POTUS we remain vigilant against terrorism. As he said, we must deal w/ terror in tougher manner, be proactive &amp; cut off recruitment.",http://twitter.com/POTUS/status/908760750193352705,"September 15, 2017 at 02:33PM"
@POTUS,RT @VP: Met w/ @nikkihaley to discuss the @UN General Assembly. I'll be addressing reforms needed to the Human Rights Counc… https://t.co/QDsN04582L,http://twitter.com/POTUS/status/908760754857406464,"September 15, 2017 at 02:33PM"
@POTUS,RT @IvankaTrump: I look forward to meeting talented global entrepreneurs at #GES2017 in India this Nov. US entrepreneurs apply here: https://t.co/r7bmUnvTVs,http://twitter.com/POTUS/status/908760866308415488,"September 15, 2017 at 02:34PM"
@POTUS,"RT @realDonaldTrump: NEVER forget our HEROES held prisoner or who have gone missing in action while serving their country.
Proclamation:… https://t.co/bBP3yE1gRJ",http://twitter.com/POTUS/status/908768863059406849,"September 15, 2017 at 03:05PM"
@POTUS,"RT @realDonaldTrump: Our hearts &amp; prayers go out to the people of London, who suffered a vicious terrorist attack.... https://t.co/Q2hTBV2l5t",http://twitter.com/POTUS/status/908827715675066368,"September 15, 2017 at 06:59PM"
@POTUS,"RT @realDonaldTrump: We will defend our people, our nations and our civilization from all who dare to threaten our way of life...cont:… https://t.co/LMkSj1vzOI",http://twitter.com/POTUS/status/908827720691388416,"September 15, 2017 at 06:59PM"
@POTUS,RT @realDonaldTrump: HAPPY 70th BIRTHDAY to the @USAirForce! The American people are eternally grateful. Thank you for keeping America P… https://t.co/AwuBR6TA9C,http://twitter.com/POTUS/status/908842843560665088,"September 15, 2017 at 07:59PM"
@POTUS,"RT @Scavino45: ""Lets recommit ourselves to our Founding Principles &amp; rededicate ourselves to our..."" @POTUS 
#ConstitutionDay… https://t.co/IEwUVJVtIZ",http://twitter.com/POTUS/status/909611208482975744,"September 17, 2017 at 10:53PM"
@POTUS,"RT @Scavino45: President Donald J. Trump arrives in New York City this afternoon via Marine One, at the Wall Street Landing Zone -… https://t.co/wJagUQ8KcP",http://twitter.com/POTUS/status/909611225331494912,"September 17, 2017 at 10:53PM"
@POTUS,RT @FLOTUS: It was an honor to host dinner for @whitehousehstry https://t.co/nSGPxYuGfA,http://twitter.com/POTUS/status/909611235842433025,"September 17, 2017 at 10:53PM"
@POTUS,"RT @VP: .@POTUS said on this Constitution Day let's ""recommit ourselves to our Founding Principles &amp; rededicate ourselves t… https://t.co/kEqmGuNNC4",http://twitter.com/POTUS/status/909611267912069120,"September 17, 2017 at 10:53PM"
@POTUS,"RT @IvankaTrump: Passion, perseverance &amp; determination led Sandra Letio to success. Read her story in “From where I stand” @UN_Women https://t.co/KNC1LbyIaL",http://twitter.com/POTUS/status/909611321343299584,"September 17, 2017 at 10:53PM"
